,original_language,movie,production_budget,worldwide_gross,studio,movie_id,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
611,en,Anna Karenina,"$49,000,000","$71,004,627",Focus,tt1781769,Anna Karenina,2012,129.0,"Drama,Romance",6.6,84668
612,en,Alex Cross,"$35,000,000","$35,426,759",LG/S,tt1712170,Alex Cross,2012,101.0,"Action,Crime,Mystery",5.1,30951
613,en,Wanderlust,"$32,500,000","$24,159,934",Uni.,tt1655460,Wanderlust,2012,98.0,"Comedy,Romance",5.6,69081
614,en,Project X,"$12,000,000","$103,028,188",WB,tt1636826,Project X,2012,88.0,Comedy,6.7,177782
615,en,Project X,"$12,000,000","$103,028,188",WB,tt1636826,Project X,2012,88.0,Comedy,6.7,177782
616,en,To Rome with Love,"$21,500,000","$74,326,015",SPC,tt1859650,To Rome with Love,2012,112.0,"Comedy,Music,Romance",6.3,79381
617,en,Frances Ha,"$3,000,000","$11,262,769",IFC,tt2347569,Frances Ha,2012,86.0,"Comedy,Drama,Romance",7.4,60026
618,en,Frances Ha,"$3,000,000","$11,262,769",IFC,tt2347569,Frances Ha,2012,86.0,"Comedy,Drama,Romance",7.4,60026
619,en,The Three Stooges,"$30,000,000","$54,052,249",Fox,tt0383010,The Three Stooges,2012,92.0,"Comedy,Family",5.1,28570
620,en,The Odd Life of Timothy Green,"$40,000,000","$55,249,159",BV,tt1462769,The Odd Life of Timothy Green,2012,105.0,"Comedy,Drama,Family",6.6,42770
621,en,Safety Not Guaranteed,"$750,000","$4,422,318",FD,tt1862079,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance",7.0,111907
622,en,People Like Us,"$16,000,000","$12,617,472",BV,tt1716777,People Like Us,2012,114.0,"Comedy,Drama",7.1,39618
623,en,People Like Us,"$16,000,000","$12,617,472",BV,tt1758741,People Like Us,2010,55.0,Drama,6.4,13
624,en,The Collection,"$10,000,000","$8,890,094",LD,tt1748227,The Collection,2012,82.0,"Action,Horror,Thriller",6.1,42256
625,en,The Collection,"$10,000,000","$8,890,094",LD,tt1748227,The Collection,2012,82.0,"Action,Horror,Thriller",6.1,42256
626,en,The Possession,"$14,000,000","$82,925,064",LGF,tt0431021,The Possession,2012,92.0,"Horror,Mystery,Thriller",5.9,53649
627,en,The Cold Light of Day,"$20,000,000","$25,361,206",LG/S,tt1366365,The Cold Light of Day,2012,93.0,"Action,Thriller",4.9,33039
628,en,Paranormal Activity 4,"$5,000,000","$142,817,992",Par.,tt2109184,Paranormal Activity 4,2012,88.0,"Horror,Mystery,Thriller",4.6,58408
629,en,The Guilt Trip,"$40,000,000","$41,294,674",Par.,tt1694020,The Guilt Trip,2012,95.0,"Comedy,Drama",5.8,33702
630,en,On the Road,"$25,000,000","$9,313,302",IFC,tt0337692,On the Road,2012,124.0,"Adventure,Drama,Romance",6.1,37886
631,en,On the Road,"$25,000,000","$9,313,302",IFC,tt4339118,On the Road,2014,89.0,Drama,6.0,6
632,en,On the Road,"$25,000,000","$9,313,302",IFC,tt5647250,On the Road,2016,121.0,Drama,5.7,127
633,en,The Best Exotic Marigold Hotel,"$10,000,000","$134,639,780",FoxS,tt1412386,The Best Exotic Marigold Hotel,2011,124.0,"Comedy,Drama,Romance",7.3,85811
634,en,Trouble with the Curve,"$60,000,000","$47,818,913",WB,tt2083383,Trouble with the Curve,2012,111.0,"Drama,Sport",6.8,56129
635,en,Hope Springs,"$30,000,000","$133,085,295",Sony,tt1535438,Hope Springs,2012,100.0,"Comedy,Drama,Romance",6.3,38667
636,en,The Paperboy,"$12,500,000","$4,027,663",MNE,tt1496422,The Paperboy,2012,107.0,"Crime,Drama,Mystery",5.8,33940
637,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2125681,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14
638,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2321661,Zhen Xin Hua Da Mao Xian,2012,100.0,"Comedy,Romance",5.0,10
639,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2762738,Truth or Dare,2013,84.0,"Horror,Thriller",4.8,554
640,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt5944422,Verdad o Reto,2016,90.0,"Drama,Romance",6.8,12
641,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt6772950,Truth or Dare,2018,100.0,"Horror,Thriller",5.2,33621
642,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2125681,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14
643,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2321661,Zhen Xin Hua Da Mao Xian,2012,100.0,"Comedy,Romance",5.0,10
644,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2762738,Truth or Dare,2013,84.0,"Horror,Thriller",4.8,554
645,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt5944422,Verdad o Reto,2016,90.0,"Drama,Romance",6.8,12
646,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt6772950,Truth or Dare,2018,100.0,"Horror,Thriller",5.2,33621
647,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2125681,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14
648,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2321661,Zhen Xin Hua Da Mao Xian,2012,100.0,"Comedy,Romance",5.0,10
649,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2762738,Truth or Dare,2013,84.0,"Horror,Thriller",4.8,554
650,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt5944422,Verdad o Reto,2016,90.0,"Drama,Romance",6.8,12
651,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt6772950,Truth or Dare,2018,100.0,"Horror,Thriller",5.2,33621
652,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2125681,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14
653,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2321661,Zhen Xin Hua Da Mao Xian,2012,100.0,"Comedy,Romance",5.0,10
654,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2762738,Truth or Dare,2013,84.0,"Horror,Thriller",4.8,554
655,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt5944422,Verdad o Reto,2016,90.0,"Drama,Romance",6.8,12
656,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt6772950,Truth or Dare,2018,100.0,"Horror,Thriller",5.2,33621
657,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2125681,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14
658,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2321661,Zhen Xin Hua Da Mao Xian,2012,100.0,"Comedy,Romance",5.0,10
659,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt2762738,Truth or Dare,2013,84.0,"Horror,Thriller",4.8,554
660,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt5944422,Verdad o Reto,2016,90.0,"Drama,Romance",6.8,12
661,en,Truth or Dare,"$3,500,000","$95,127,344",Uni.,tt6772950,Truth or Dare,2018,100.0,"Horror,Thriller",5.2,33621
662,en,Seeking a Friend for the End of the World,"$10,000,000","$11,766,959",Focus,tt1307068,Seeking a Friend for the End of the World,2012,101.0,"Adventure,Comedy,Drama",6.7,102047
663,en,A Thousand Words,"$40,000,000","$20,790,486",P/DW,tt0763831,A Thousand Words,2012,91.0,"Comedy,Drama",5.9,36387
664,en,Coriolanus,"$10,000,000","$2,179,623",Wein.,tt1372686,Coriolanus,2011,123.0,"Drama,Thriller,War",6.1,29654
665,en,Coriolanus,"$10,000,000","$2,179,623",Wein.,tt3313066,National Theatre Live: Coriolanus,2014,192.0,"Drama,History,War",8.7,1347
666,en,Playing for Keeps,"$35,000,000","$2,000,000",FD,tt1540128,Playing for Keeps,2012,105.0,"Comedy,Romance,Sport",5.7,27389
667,en,The Apparition,"$17,000,000","$10,637,281",WB,tt1433822,The Apparition,2012,83.0,"Horror,Thriller",4.1,18112
668,en,The Apparition,"$17,000,000","$10,637,281",WB,tt6559390,L'apparition,2018,144.0,Drama,6.4,873
669,fr,The Apparition,"$17,000,000","$10,637,281",WB,tt1433822,The Apparition,2012,83.0,"Horror,Thriller",4.1,18112
670,fr,The Apparition,"$17,000,000","$10,637,281",WB,tt6559390,L'apparition,2018,144.0,Drama,6.4,873
671,hi,Jab Tak Hai Jaan,"$9,200,000","$5,806,666",Yash,tt2176013,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",6.8,48364
672,en,Beasts of the Southern Wild,"$1,800,000","$23,265,132",FoxS,tt2125435,Beasts of the Southern Wild,2012,93.0,"Adventure,Drama,Fantasy",7.3,77440
673,en,Robot & Frank,"$2,500,000","$4,934,356",Gold.,tt1990314,Robot & Frank,2012,89.0,"Comedy,Crime,Drama",7.1,59229
674,en,The Devil Inside,"$1,000,000","$101,759,490",Par.,tt1560985,The Devil Inside,2012,83.0,Horror,4.2,33522
675,en,The Words,"$6,000,000","$16,369,708",CBS,tt1840417,The Words,2012,102.0,"Drama,Mystery,Romance",7.1,70308
676,en,Katy Perry: Part of Me,"$12,000,000","$32,700,439",Par.,tt2215719,Katy Perry: Part of Me,2012,93.0,"Documentary,Music",5.9,13034
677,en,Your Sister's Sister,"$120,000","$3,090,593",IFC,tt1742336,Your Sister's Sister,2011,90.0,"Comedy,Drama",6.7,24780
678,en,Fun Size,"$14,000,000","$11,166,615",Par.,tt1663143,Fun Size,2012,86.0,"Adventure,Comedy",5.4,12926
679,en,Bachelorette,"$3,000,000","$12,577,401",RTWC,tt1920849,Bachelorette,2012,87.0,"Comedy,Romance",5.3,43131
680,en,Kill List,"$800,000","$462,206",IFC,tt1788391,Kill List,2011,95.0,"Crime,Drama,Horror",6.4,32807
681,en,Compliance,"$270,000","$830,700",Magn.,tt1971352,Compliance,2012,90.0,"Biography,Crime,Drama",6.4,28703
682,en,Eden,"$2,300,000",$0,BG,tt1734433,Eden,2012,98.0,"Crime,Drama",6.7,7709
683,en,Eden,"$2,300,000",$0,BG,tt2063641,Eden,2012,101.0,"Comedy,Drama",6.9,18
684,en,Eden,"$2,300,000",$0,BG,tt3032282,Eden,2014,90.0,"Drama,Thriller",4.7,2576
685,en,Eden,"$2,300,000",$0,BG,tt3090634,Eden,2014,131.0,"Biography,Drama,Music",6.4,3772
686,en,Eden,"$2,300,000",$0,BG,tt7539088,Eden,2019,85.0,"Crime,Drama",8.0,11
687,en,Eden,"$2,300,000",$0,BG,tt9174880,Eden,2018,97.0,Drama,6.7,20
688,en,Eden,"$2,300,000",$0,BG,tt1734433,Eden,2012,98.0,"Crime,Drama",6.7,7709
689,en,Eden,"$2,300,000",$0,BG,tt2063641,Eden,2012,101.0,"Comedy,Drama",6.9,18
690,en,Eden,"$2,300,000",$0,BG,tt3032282,Eden,2014,90.0,"Drama,Thriller",4.7,2576
691,en,Eden,"$2,300,000",$0,BG,tt3090634,Eden,2014,131.0,"Biography,Drama,Music",6.4,3772
692,en,Eden,"$2,300,000",$0,BG,tt7539088,Eden,2019,85.0,"Crime,Drama",8.0,11
693,en,Eden,"$2,300,000",$0,BG,tt9174880,Eden,2018,97.0,Drama,6.7,20
694,en,Eden,"$2,300,000",$0,BG,tt1734433,Eden,2012,98.0,"Crime,Drama",6.7,7709
695,en,Eden,"$2,300,000",$0,BG,tt2063641,Eden,2012,101.0,"Comedy,Drama",6.9,18
696,en,Eden,"$2,300,000",$0,BG,tt3032282,Eden,2014,90.0,"Drama,Thriller",4.7,2576
697,en,Eden,"$2,300,000",$0,BG,tt3090634,Eden,2014,131.0,"Biography,Drama,Music",6.4,3772
698,en,Eden,"$2,300,000",$0,BG,tt7539088,Eden,2019,85.0,"Crime,Drama",8.0,11
699,en,Eden,"$2,300,000",$0,BG,tt9174880,Eden,2018,97.0,Drama,6.7,20
700,en,Eden,"$2,300,000",$0,BG,tt1734433,Eden,2012,98.0,"Crime,Drama",6.7,7709
701,en,Eden,"$2,300,000",$0,BG,tt2063641,Eden,2012,101.0,"Comedy,Drama",6.9,18
702,en,Eden,"$2,300,000",$0,BG,tt3032282,Eden,2014,90.0,"Drama,Thriller",4.7,2576
703,en,Eden,"$2,300,000",$0,BG,tt3090634,Eden,2014,131.0,"Biography,Drama,Music",6.4,3772
704,en,Eden,"$2,300,000",$0,BG,tt7539088,Eden,2019,85.0,"Crime,Drama",8.0,11
705,en,Eden,"$2,300,000",$0,BG,tt9174880,Eden,2018,97.0,Drama,6.7,20
706,en,Eden,"$2,300,000",$0,BG,tt1734433,Eden,2012,98.0,"Crime,Drama",6.7,7709
707,en,Eden,"$2,300,000",$0,BG,tt2063641,Eden,2012,101.0,"Comedy,Drama",6.9,18
708,en,Eden,"$2,300,000",$0,BG,tt3032282,Eden,2014,90.0,"Drama,Thriller",4.7,2576
709,en,Eden,"$2,300,000",$0,BG,tt3090634,Eden,2014,131.0,"Biography,Drama,Music",6.4,3772
710,en,Eden,"$2,300,000",$0,BG,tt7539088,Eden,2019,85.0,"Crime,Drama",8.0,11
711,en,Eden,"$2,300,000",$0,BG,tt9174880,Eden,2018,97.0,Drama,6.7,20
712,en,Eden,"$2,300,000",$0,BG,tt1734433,Eden,2012,98.0,"Crime,Drama",6.7,7709
713,en,Eden,"$2,300,000",$0,BG,tt2063641,Eden,2012,101.0,"Comedy,Drama",6.9,18
714,en,Eden,"$2,300,000",$0,BG,tt3032282,Eden,2014,90.0,"Drama,Thriller",4.7,2576
715,en,Eden,"$2,300,000",$0,BG,tt3090634,Eden,2014,131.0,"Biography,Drama,Music",6.4,3772
716,en,Eden,"$2,300,000",$0,BG,tt7539088,Eden,2019,85.0,"Crime,Drama",8.0,11
717,en,Eden,"$2,300,000",$0,BG,tt9174880,Eden,2018,97.0,Drama,6.7,20
718,en,Eden,"$2,300,000",$0,BG,tt1734433,Eden,2012,98.0,"Crime,Drama",6.7,7709
719,en,Eden,"$2,300,000",$0,BG,tt2063641,Eden,2012,101.0,"Comedy,Drama",6.9,18
720,en,Eden,"$2,300,000",$0,BG,tt3032282,Eden,2014,90.0,"Drama,Thriller",4.7,2576
721,en,Eden,"$2,300,000",$0,BG,tt3090634,Eden,2014,131.0,"Biography,Drama,Music",6.4,3772
722,en,Eden,"$2,300,000",$0,BG,tt7539088,Eden,2019,85.0,"Crime,Drama",8.0,11
723,en,Eden,"$2,300,000",$0,BG,tt9174880,Eden,2018,97.0,Drama,6.7,20
724,en,Joyful Noise,"$27,500,000","$31,157,914",WB,tt1710396,Joyful Noise,2012,118.0,"Comedy,Drama,Music",5.8,7575
725,en,Big Miracle,"$40,000,000","$25,268,680",Uni.,tt1430615,Big Miracle,2012,107.0,"Biography,Drama,Family",6.5,17585
726,en,Damsels in Distress,"$3,000,000","$1,324,299",SPC,tt1667307,Damsels in Distress,2011,99.0,"Comedy,Drama,Romance",5.7,8794
727,en,Chasing Mavericks,"$20,000,000","$8,300,821",Fox,tt1629757,Chasing Mavericks,2012,116.0,"Biography,Drama,Sport",7.2,28994
728,en,The Sessions,"$1,000,000","$11,495,204",FoxS,tt1866249,The Sessions,2012,95.0,"Biography,Comedy,Drama",7.2,39731
729,en,Won't Back Down,"$19,000,000","$5,745,503",Fox,tt1870529,Won't Back Down,2012,121.0,Drama,6.4,5915
730,en,Won't Back Down,"$19,000,000","$5,745,503",Fox,tt3779570,Won't Back Down,2014,114.0,Sport,7.9,77
731,en,Won't Back Down,"$19,000,000","$5,745,503",Fox,tt1870529,Won't Back Down,2012,121.0,Drama,6.4,5915
732,en,Won't Back Down,"$19,000,000","$5,745,503",Fox,tt3779570,Won't Back Down,2014,114.0,Sport,7.9,77
733,en,Samsara,"$4,000,000","$5,966,671",Osci.,tt0770802,Samsara,2011,102.0,"Documentary,Music",8.5,29725
734,en,Think Like a Man,"$12,000,000","$113,373,764",SGem,tt1621045,Think Like a Man,2012,122.0,"Comedy,Romance",6.6,41043
735,fr,Holy Motors,"$4,000,000","$4,230,426",IM,tt2076220,Holy Motors,2012,115.0,"Drama,Fantasy",7.1,36874
736,en,Darling Companion,"$12,000,000","$1,200,346",SPC,tt1730687,Darling Companion,2012,103.0,"Comedy,Drama,Romance",5.1,3085
737,en,Khiladi 786,"$5,600,000","$14,683,763",Eros,tt2166214,Khiladi 786,2012,141.0,"Action,Comedy",4.4,5648
738,en,Resident Evil: Retribution,"$65,000,000","$240,647,629",SGem,tt1855325,Resident Evil: Retribution,2012,95.0,"Action,Horror,Sci-Fi",5.4,125191
739,en,Morgan,"$8,000,000","$7,298,786",Fox,tt1943765,Morgan,2012,89.0,"Drama,Romance",6.8,1232
740,en,Morgan,"$8,000,000","$7,298,786",Fox,tt4520364,Morgan,2016,92.0,"Action,Horror,Sci-Fi",5.8,35487
741,en,Morgan,"$8,000,000","$7,298,786",Fox,tt1943765,Morgan,2012,89.0,"Drama,Romance",6.8,1232
742,en,Morgan,"$8,000,000","$7,298,786",Fox,tt4520364,Morgan,2016,92.0,"Action,Horror,Sci-Fi",5.8,35487
743,en,Split,"$5,000,000","$278,964,806",Uni.,tt2660118,Split,2016,90.0,"Comedy,Romance,Sport",2.9,557
744,en,Split,"$5,000,000","$278,964,806",Uni.,tt3315656,Split,2016,127.0,"Drama,Fantasy",3.6,380
745,en,Split,"$5,000,000","$278,964,806",Uni.,tt3604256,Split,2016,,Crime,6.8,5
746,en,Split,"$5,000,000","$278,964,806",Uni.,tt4972582,Split,2016,117.0,"Horror,Thriller",7.3,358543
747,en,Split,"$5,000,000","$278,964,806",Uni.,tt5495666,Split,2016,80.0,Drama,7.0,21
748,en,Split,"$5,000,000","$278,964,806",Uni.,tt6147768,Split,2016,123.0,"Action,Drama,Sport",5.4,189
749,en,Split,"$5,000,000","$278,964,806",Uni.,tt2660118,Split,2016,90.0,"Comedy,Romance,Sport",2.9,557
750,en,Split,"$5,000,000","$278,964,806",Uni.,tt3315656,Split,2016,127.0,"Drama,Fantasy",3.6,380
751,en,Split,"$5,000,000","$278,964,806",Uni.,tt3604256,Split,2016,,Crime,6.8,5
752,en,Split,"$5,000,000","$278,964,806",Uni.,tt4972582,Split,2016,117.0,"Horror,Thriller",7.3,358543
753,en,Split,"$5,000,000","$278,964,806",Uni.,tt5495666,Split,2016,80.0,Drama,7.0,21
754,en,Split,"$5,000,000","$278,964,806",Uni.,tt6147768,Split,2016,123.0,"Action,Drama,Sport",5.4,189
755,en,Split,"$5,000,000","$278,964,806",Uni.,tt2660118,Split,2016,90.0,"Comedy,Romance,Sport",2.9,557
756,en,Split,"$5,000,000","$278,964,806",Uni.,tt3315656,Split,2016,127.0,"Drama,Fantasy",3.6,380
757,en,Split,"$5,000,000","$278,964,806",Uni.,tt3604256,Split,2016,,Crime,6.8,5
758,en,Split,"$5,000,000","$278,964,806",Uni.,tt4972582,Split,2016,117.0,"Horror,Thriller",7.3,358543
759,en,Split,"$5,000,000","$278,964,806",Uni.,tt5495666,Split,2016,80.0,Drama,7.0,21
760,en,Split,"$5,000,000","$278,964,806",Uni.,tt6147768,Split,2016,123.0,"Action,Drama,Sport",5.4,189
761,en,Split,"$5,000,000","$278,964,806",Uni.,tt2660118,Split,2016,90.0,"Comedy,Romance,Sport",2.9,557
762,en,Split,"$5,000,000","$278,964,806",Uni.,tt3315656,Split,2016,127.0,"Drama,Fantasy",3.6,380
763,en,Split,"$5,000,000","$278,964,806",Uni.,tt3604256,Split,2016,,Crime,6.8,5
764,en,Split,"$5,000,000","$278,964,806",Uni.,tt4972582,Split,2016,117.0,"Horror,Thriller",7.3,358543
765,en,Split,"$5,000,000","$278,964,806",Uni.,tt5495666,Split,2016,80.0,Drama,7.0,21
766,en,Split,"$5,000,000","$278,964,806",Uni.,tt6147768,Split,2016,123.0,"Action,Drama,Sport",5.4,189
767,en,Jackpot,"$400,000","$44,452",DR,tt1809231,Arme Riddere,2011,86.0,"Action,Comedy,Crime",6.6,2941
768,en,Jackpot,"$400,000","$44,452",DR,tt3309662,Jackpot,2013,132.0,"Comedy,Thriller",2.1,647
769,en,Jackpot,"$400,000","$44,452",DR,tt4320966,Trung so,2015,92.0,Comedy,6.7,55
770,en,Jackpot,"$400,000","$44,452",DR,tt8671762,Jackpot,2018,150.0,"Comedy,Romance",7.8,18
771,no,Jackpot,"$400,000","$44,452",DR,tt1809231,Arme Riddere,2011,86.0,"Action,Comedy,Crime",6.6,2941
772,no,Jackpot,"$400,000","$44,452",DR,tt3309662,Jackpot,2013,132.0,"Comedy,Thriller",2.1,647
773,no,Jackpot,"$400,000","$44,452",DR,tt4320966,Trung so,2015,92.0,Comedy,6.7,55
774,no,Jackpot,"$400,000","$44,452",DR,tt8671762,Jackpot,2018,150.0,"Comedy,Romance",7.8,18
775,en,Transcendence,"$100,000,000","$103,039,258",WB,tt2202408,Transcendence,2012,98.0,Drama,6.1,22
776,en,Transcendence,"$100,000,000","$103,039,258",WB,tt2209764,Transcendence,2014,119.0,"Action,Drama,Sci-Fi",6.3,204481
777,en,Transcendence,"$100,000,000","$103,039,258",WB,tt2202408,Transcendence,2012,98.0,Drama,6.1,22
778,en,Transcendence,"$100,000,000","$103,039,258",WB,tt2209764,Transcendence,2014,119.0,"Action,Drama,Sci-Fi",6.3,204481
779,en,Iron Man 3,"$200,000,000","$1,215,392,272",BV,tt1300854,Iron Man Three,2013,130.0,"Action,Adventure,Sci-Fi",7.2,692794
780,en,Thor: The Dark World,"$150,000,000","$644,602,516",BV,tt1981115,Thor: The Dark World,2013,112.0,"Action,Adventure,Fantasy",6.9,540996
781,en,The Wolf of Wall Street,"$100,000,000","$389,870,414",Par.,tt0993846,The Wolf of Wall Street,2013,180.0,"Biography,Crime,Drama",8.2,1035358
782,en,Gravity,"$110,000,000","$693,698,673",WB,tt1454468,Gravity,2013,91.0,"Drama,Sci-Fi,Thriller",7.7,710018
783,en,Man of Steel,"$225,000,000","$667,999,518",WB,tt0770828,Man of Steel,2013,143.0,"Action,Adventure,Sci-Fi",7.1,647288
784,en,47 Ronin,"$175,000,000","$151,716,815",Uni.,tt1335975,47 Ronin,2013,128.0,"Action,Adventure,Drama",6.3,135754
785,en,The Purge,"$3,000,000","$91,266,581",Uni.,tt2184339,The Purge,2013,85.0,"Horror,Thriller",5.7,183549
786,en,R.I.P.D.,"$130,000,000","$79,076,678",Uni.,tt0790736,R.I.P.D.,2013,96.0,"Action,Adventure,Comedy",5.6,109078
787,en,The Hobbit: The Desolation of Smaug,"$250,000,000","$960,366,855",WB (NL),tt1170358,The Hobbit: The Desolation of Smaug,2013,161.0,"Adventure,Fantasy",7.8,565563
788,en,Star Trek Into Darkness,"$190,000,000","$467,381,584",Par.,tt1408101,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",7.7,445535
789,en,Monsters University,"$200,000,000","$743,588,329",BV,tt1453405,Monsters University,2013,104.0,"Adventure,Animation,Comedy",7.3,291887
790,en,The Hunger Games: Catching Fire,"$130,000,000","$864,868,047",LGF,tt1951264,The Hunger Games: Catching Fire,2013,146.0,"Action,Adventure,Sci-Fi",7.5,575455
791,en,Despicable Me 2,"$76,000,000","$975,216,835",Uni.,tt1690953,Despicable Me 2,2013,98.0,"Adventure,Animation,Comedy",7.4,344230
792,en,The Conjuring,"$20,000,000","$318,000,141",WB (NL),tt1457767,The Conjuring,2013,112.0,"Horror,Mystery,Thriller",7.5,397233
793,en,Oblivion,"$120,000,000","$287,916,633",Uni.,tt1483013,Oblivion,2013,124.0,"Action,Adventure,Sci-Fi",7.0,453966
794,en,Oblivion,"$120,000,000","$287,916,633",Uni.,tt1876409,Oblivion,2011,116.0,Thriller,8.0,8
795,en,Cloudy with a Chance of Meatballs 2,"$78,000,000","$274,392,649",Sony,tt1985966,Cloudy with a Chance of Meatballs 2,2013,95.0,"Adventure,Animation,Comedy",6.4,81010
796,en,Texas Chainsaw 3D,"$20,000,000","$47,666,013",LGF,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",4.8,41784
797,en,Escape Plan,"$70,000,000","$103,735,965",LG/S,tt1211956,Escape Plan,2013,115.0,"Action,Crime,Mystery",6.7,211587
798,en,Elysium,"$120,000,000","$286,192,091",TriS,tt1535108,Elysium,2013,109.0,"Action,Drama,Sci-Fi",6.6,395572
799,en,Elysium,"$120,000,000","$286,192,091",TriS,tt1783264,Elysium,2010,,Drama,6.0,6
800,en,Bullet to the Head,"$55,000,000","$22,597,969",WB,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",5.7,44816
801,en,Riddick,"$38,000,000","$94,763,758",Uni.,tt1411250,Riddick,2013,119.0,"Action,Adventure,Sci-Fi",6.4,144821
802,en,The Heat,"$43,000,000","$229,727,774",Fox,tt2404463,The Heat,2013,117.0,"Action,Comedy,Crime",6.6,153501
803,en,Pacific Rim,"$190,000,000","$411,002,906",WB,tt1663662,Pacific Rim,2013,131.0,"Action,Adventure,Sci-Fi",6.9,443667
804,en,Now You See Me,"$75,000,000","$342,769,200",LG/S,tt1670345,Now You See Me,2013,115.0,"Crime,Mystery,Thriller",7.3,553156
805,en,Now You See Me,"$75,000,000","$342,769,200",LG/S,tt2221640,Now You See Me,2012,98.0,"Drama,Horror,Thriller",7.0,237
806,en,12 Years a Slave,"$20,000,000","$181,025,343",FoxS,tt2024544,12 Years a Slave,2013,134.0,"Biography,Drama,History",8.1,577301
